,Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,stock_symbol,overall_profit,2017_value,2018_value,2019_value,2020_value,2017_profit,2018_profit,2019_profit,2020_profit
3524,PTEN,Patterson-UTI Energy Inc. Common Stock,$7.65,0.29,3.94%,1446070159.0,United States,1993.0,1410137,Energy,Oil & Gas Production,PTEN,-67.4674436986606,21.954262991825427,18.19490039871033,11.180595252248976,6.3980952198543255,11.631395328348116,-17.12361100217699,-38.55094005877898,-42.775003696092575
3525,PTGX,Protagonist Therapeutics Inc. Common Stock,$48.11,-0.08,-0.166%,2282746228.0,United States,2016.0,478672,Health Care,Major Pharmaceuticals,PTGX,-60.99225815731594,14.59294818027086,10.685776860590474,10.62313491579086,7.4730952656458305,-23.82835557356195,-26.77437945652915,-0.5862179756966435,-29.6526371463345
3526,PTMN,Portman Ridge Finance Corporation Common Stock,$2.44,0.01,0.412%,224062514.0,United States,,477643,Finance,Finance/Investors Services,PTMN,-49.03803829665514,3.624980098222832,3.201155395621797,2.7019841216859364,1.9277777643430802,-4.1714764232842585,-11.691780123394793,-15.593472113805374,-28.653253404752828
3527,PTN,Palatin Technologies Inc. Common Stock,$0.5036,0.0036,0.72%,115853024.0,United States,,650187,Health Care,Major Pharmaceuticals,PTN,9.112426247586646,0.522151393956872,0.9876494008706386,0.96158729753797,0.5853968224828205,-2.675922937955928,89.15000750763392,-2.638801107933041,-39.12182243030253
3528,PTNR,Partner Communications Company Ltd. American Depositary Shares,$4.45,0.02,0.451%,818383520.0,Israel,,2030,Public Utilities,Telecommunications Equipment,PTNR,-9.618243551854576,5.390717109361019,4.6678884494827075,4.3732142959322235,4.246507932269384,14.734857117937985,-13.408766314654356,-6.312793391263229,-2.8973280312537515
3529,PTON,Peloton Interactive Inc. Class A Common Stock,$112.69,-7.53,-6.264%,33614668934.0,United States,2019.0,5619501,Energy,Consumer Electronics/Appliances,PTON,,,,26.86962682809403,27.81246033925859,,,,3.5089192611293165
3530,PTR,PetroChina Company Limited Common Stock,$41.50,-0.08,-0.192%,75953705787.0,China,,170158,Energy,Oil & Gas Production,PTR,-37.842243827849714,68.8170519217077,73.55800780642079,56.31464284563821,41.94523793175106,1.9785259245790612,6.889216774509358,-23.441859662867923,-25.51628526398461
3531,PTSI,P.A.M. Transportation Services Inc. Common Stock,$64.89,1.92,3.049%,371575908.0,United States,1986.0,25132,Transportation,Trucking Freight/Courier Services,PTSI,96.66852301815986,22.434900348404966,46.260239164192846,54.3771826577565,44.7014285496303,-1.2953532193794963,106.19765831713076,17.546263573679227,-17.793776056814572
3532,PTY,Pimco Corporate & Income Opportunity Fund,$21.12,-0.11,-0.518%,2336224936.0,United States,2002.0,234610,Finance,Investment Managers,PTY,24.429980192821514,16.19553784070262,17.093306735217332,17.866984091107806,17.448095230829143,15.497446917301929,5.5433101595332,4.526200622706118,-2.3444855502341664
3533,PUK,Prudential Public Limited Company Common Stock,$39.56,0.7,1.801%,51736820393.0,United Kingdom,,169406,Finance,Life Insurance,PUK,-11.568126777680064,45.33553774708296,46.84490044278453,39.33928568401034,32.67634927658808,22.691384296965563,3.3293146408055705,-16.022266432055723,-16.937105724139904
3534,PULM,Pulmatrix Inc. Common Stock,$0.8378,0.0103,1.245%,47125464.0,United States,2014.0,311061,Health Care,Major Pharmaceuticals,PULM,-93.0647869586596,23.501513963676548,6.715378501975678,1.1006865047273182,1.4554920612819608,11.981377616431125,-71.42576213449556,-83.60946438978095,32.23493292874901
3535,PUMP,ProPetro Holding Corp. Common Stock,$7.33,0.06,0.825%,749714826.0,United States,2017.0,865778,Energy,Oilfield Services/Equipment,PUMP,,14.270949983596802,16.959322709011367,15.435039694347081,7.941428561059254,,18.838078253407183,-8.987876702495658,-48.54934798795678
3536,PUYI,Puyi Inc. American Depository Shares,$5.1899,0.1412,2.797%,313027137.0,China,2019.0,10682,Finance,Investment Managers,PUYI,,,,7.0621249973773965,5.621174615526956,,,,-20.4039206667335
3537,PVAC,Penn Virginia Corporation Common Stock,$15.69,-0.06,-0.381%,593990922.0,United States,,367023,Energy,Oil & Gas Production,PVAC,-62.826794925292454,41.88714345802824,61.8958963644932,36.90819452679347,16.39460323159657,-5.024882166218539,47.76824403534256,-40.37053069003459,-55.580045456585744
3538,PVBC,Provident Bancorp Inc. (MD) Common Stock,$16.19,0.31,1.952%,295404942.0,United States,2015.0,37029,Finance,Major Banks,PVBC,47.48647940642847,10.624459160276619,12.7692948983485,12.043122798677475,11.016031704251725,42.24396944516736,20.18771690601556,-5.686861376856006,-8.528444919107997
3539,PVL,Permianville Royalty Trust Trust Units ,$1.7675,0.0275,1.58%,58327500.0,United States,2011.0,60952,Energy,Oil & Gas Production,PVL,-48.73176351271525,3.4309163378529335,3.2669721271887244,2.56126984386217,1.7068253831257896,3.055082210580136,-4.778438018305212,-21.6011112385529,-33.36018900093531
3540,PW,Power REIT (MD) Common Stock,$36.86,0.4,1.097%,122464880.0,United States,,10921,Consumer Services,Real Estate Investment Trusts,PW,62.53583219375681,6.794900383132387,6.009920346309464,7.404841269765582,10.080317489684576,9.561508313232512,-11.552487785862944,23.210306344787124,36.13144593447432
3541,PWFL,PowerFleet Inc. Common Stock,$7.07,-0.1,-1.395%,254452142.0,United States,,67340,Capital Goods,Telecommunications Equipment,PWFL,,,,5.738786424247963,6.398412700683353,,,,11.49417712511976
3542,PWOD,Penns Woods Bancorp Inc. Common Stock,$24.31,0.49,2.057%,171662683.0,United States,,5301,Finance,Major Banks,PWOD,-30.5717560811719,44.62661354095337,43.43972105049042,31.453690566713853,29.439999837723988,5.2427794589322785,-2.65960689437874,-27.592328389597824,-6.40208094092738
3543,PWR,Quanta Services Inc. Common Stock,$92.35,-0.18,-0.195%,12868611596.0,United States,,739473,Capital Goods,Engineering & Construction,PWR,48.30983243963242,35.59844618109593,34.39525895289691,37.47841255248539,37.05809538705008,42.46818496976943,-3.3798869256208057,8.963891226435445,-1.1214913781278435
3544,PXD,Pioneer Natural Resources Company Common Stock,$151.55,-0.24,-0.158%,36970986372.0,United States,,1391945,Energy,Oil & Gas Production,PXD,-25.689187215975274,163.47888466276495,174.8921116376778,139.91384908888074,118.0596820286342,2.899216595971009,6.981468584433278,-19.999908641540774,-15.619731143529325
3545,PXLW,Pixelworks Inc.  Common Stock,$3.12,0.15,5.051%,162902754.0,United States,2000.0,344268,Technology,Semiconductors,PXLW,66.31966966486074,4.757649397945023,4.350039847818504,3.4930555650166104,3.867460303836399,104.60214561543259,-8.567456658377967,-19.700607644586558,10.718545177737756
3546,PXS,Pyxis Tankers Inc. Common Stock,$0.808,-0.0519,-6.036%,17420387.0,Greece,,2277971,Transportation,Marine Transportation,PXS,-57.39365413106285,2.127131475395416,1.2433426266172494,1.18635317612262,0.9661428531010946,-6.194721558514278,-41.54838847532343,-4.583567656622535,-18.561953341857517
3547,PYN,PIMCO New York Municipal Income Fund III Common Shares of Beneficial Interest,$10.59,-0.01,-0.094%,60659520.0,United States,2002.0,2314,Finance,Investment Managers,PYN,-11.871583721787607,9.94087646301999,9.07621514369767,9.741666653799633,9.48142855507987,-7.601086269438282,-8.698039076723822,7.331817278086858,-2.6713919493258302
3548,PYPL,PayPal Holdings Inc. Common Stock,$279.54,-1.13,-0.403%,328468487211.0,United States,,6084663,Miscellaneous,Business Services,PYPL,187.7285940400297,55.855099590651065,82.60358559657853,105.0671429104275,110.1003174554734,45.9678740861335,47.88906689265769,27.194409481880218,4.790436292092567
3549,PYS,Merrill Lynch Depositor Inc PPlus Tr Ser RRD-1 Tr Ctf Cl A,$22.99,0.0,0.00%,0.0,United States,,151,Finance,Trusts Except Educational Religious and Charitable,PYS,-21.433557327608984,22.63294818011888,17.956653374599746,17.345000074023293,19.294920648847306,-7.841537259354466,-20.661447939985393,-3.4062767032171823,11.241975015868164
3550,PZC,PIMCO California Municipal Income Fund III Common Shares of Beneficial Interest,$11.48,0.03,0.262%,256933880.0,United States,2002.0,14366,Finance,Investment Managers,PZC,-11.250368212734498,11.399203205488591,10.057171339057831,11.018174599087427,10.734127067384266,-5.751526807493052,-11.773032221976607,9.555403081356113,-2.5779908382164036
3551,PZG,Paramount Gold Nevada Corp. Common Stock,$0.8678,-0.0218,-2.451%,32712953.0,United States,2015.0,52001,Basic Industries,Precious Metals,PZG,-51.03149449571197,1.5490119518986736,1.220872505964986,0.8316865061956739,0.8055396865284632,-5.836048103785213,-21.18379044987204,-31.877693851553868,-3.1438311758612336
3552,PZN,Pzena Investment Management Inc Class A Common Stock,$10.97,0.05,0.458%,796065683.0,United States,2007.0,60225,Finance,Investment Managers,PZN,-13.484517342954645,10.280677282477756,9.958804749872579,8.72095238973224,6.976031738614278,27.499098407422476,-3.130849493289417,-12.429728177532336,-20.008372631094424
3553,PZZA,Papa John's International Inc. Common Stock,$119.87,0.1,0.083%,4379806464.0,United States,1993.0,604988,Consumer Services,Restaurants,PZZA,-11.461896783538506,74.41326703683312,53.11960162584525,50.01876982431563,60.09952387734065,9.624986897196944,-28.61541531357296,-5.8374530429853815,20.15394238689265
3554,QADA,QAD Inc. Class A Common Stock,$86.90,0.06,0.069%,1825490138.0,United States,,80130,Technology,Computer Software: Prepackaged Software,QADA,119.86051142095806,32.303984129096406,47.309960262708934,44.26023805709112,47.223333449590776,50.399600213296566,46.45240065016172,-6.4462582269841455,6.694711828430672
3555,QADB,QAD Inc. Class B Common Stock,$85.50,-0.5,-0.581%,1796080631.0,United States,,276,Technology,Computer Software: Prepackaged Software,QADB,75.79054603232163,26.589681321406268,36.15745013263596,32.891071402837355,32.7239681122795,42.83764677552833,35.9830142211109,-9.033764045353244,-0.5080506150476025
3556,QCOM,QUALCOMM Incorporated Common Stock,$146.28,-0.55,-0.375%,165003840000.0,United States,1991.0,5732333,Technology,Radio And Television Broadcasting And Communications Equipment,QCOM,42.32072798000629,56.85183270518999,61.47661339809221,71.73730167510017,81.72507973322794,-0.994966979390578,8.134796140846353,16.690392833718427,13.922712208165605
3557,QCRH,QCR Holdings Inc. Common Stock,$50.31,1.31,2.673%,793062792.0,United States,,81025,Finance,Major Banks,QCRH,31.22347540647531,44.647609528317396,43.109083745584066,36.39900784265427,37.840476172310964,54.82930141307642,-3.4459309221415886,-15.5653410370086,3.960185771787728
3558,QD,Qudian Inc. American Depositary Shares each representing one Class A Ordinary Share,$1.82,0.03,1.676%,460620520.0,China,2017.0,1061634,Technology,Computer Software: Prepackaged Software,QD,,19.2764705770156,8.78633466849764,6.550357156329684,2.7934920560745966,,-54.419380698383286,-25.448353568693282,-57.35359172934236
3559,QDEL,Quidel Corporation Common Stock,$125.01,-18.99,-13.188%,5319277508.0,United States,,1950120,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,QDEL,322.09362777567907,30.31764935497269,59.244980071170396,61.32075408148387,81.16190471346417,57.6710976294829,95.41416083253522,3.503712901616081,32.35633828901566
3560,QFIN,360 DigiTech Inc. American Depositary Shares,$19.99,-0.84,-4.033%,3046396060.0,China,2018.0,2085144,Finance,Finance: Consumer Services,QFIN,,,15.930636319247158,12.62745241324107,8.557460315643795,,,-20.734789494975995,-32.231300221171324
3561,QGEN,Qiagen N.V. Common Shares ,$52.36,-0.4,-0.758%,11971485680.0,Netherlands,,1212280,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),QGEN,46.598856265560954,31.488894884329863,35.144661337255954,37.065436287531774,36.89190474010649,25.128697139097795,11.6097007099012,5.46533919289658,-0.4681761900200743
3562,QIWI,QIWI plc American Depositary Shares,$9.87,0.06,0.612%,618977063.0,Cyprus,2013.0,171201,Miscellaneous,Business Services,QIWI,27.234603280445732,17.567529891116685,15.603266970569868,17.996111094005524,16.975873069157675,31.66908630900311,-11.181212912238038,15.335532795464704,-5.669213862475481
3563,QK,Q&K International Group Limited American Depositary Shares,$1.0799,-0.0101,-0.927%,62075773.0,China,2019.0,49819,Finance,Real Estate,QK,,,,14.008871738727276,12.122904762389169,,,,-13.462661458484106
3564,QLYS,Qualys Inc. Common Stock,$102.37,-2.79,-2.653%,4006954972.0,United States,2012.0,258763,Technology,EDP Services,QLYS,173.27254150182213,44.38705184450188,78.74290823461527,83.94166667877681,83.93349226694258,44.516356220977926,77.40062690009219,6.602192579262892,-0.009738205300967178
3565,QMCO,Quantum Corporation Common Stock,$6.40,-0.15,-2.29%,372323136.0,United States,,246429,Technology,Electronic Components,QMCO,9.993607249376089,6.7585657355319935,3.127211157069264,3.9253571563296847,5.461269870636955,36.122008743818604,-53.729662779952115,25.522612934408368,39.127973662997604
3566,QNST,QuinStreet Inc. Common Stock,$18.76,-0.3,-1.574%,1005901276.0,United States,2010.0,351051,Technology,Advertising,QNST,264.82695176081853,5.222868525174508,13.383386452359508,14.571825455105493,12.239365100860596,55.681539670138534,156.24589988912908,8.879957303605039,-16.00664488763609
3567,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund Shares of Beneficial Interest,$29.44,0.01,0.034%,1238421568.0,United States,,96138,Finance,Finance Companies,QQQX,23.362200854649966,21.85278883398292,24.533505998284692,22.50829367410569,22.413492172483405,20.276131208221155,12.2671627162435,-8.2548834411217,-0.4211847552502
3568,QRHC,Quest Resource Holding Corporation Common Stock,$5.82,0.0,0.00%,108953229.0,United States,,37641,Capital Goods,Building Products,QRHC,-33.497163152804625,2.0464940265830296,2.076772908290544,2.1924206368506898,2.0511111021041866,-33.646861830647936,1.4795489903320114,5.568626598434381,-6.445366020157873
3569,QRTEA,Qurate Retail Inc. Series A Common Stock ,$11.29,-0.45,-3.833%,4647894398.0,United States,,5096890,Consumer Services,Catalog/Specialty Distribution,QRTEA,-68.64259154088374,22.302350572380885,23.257649402694398,13.906666706478784,7.335555523160903,-4.663809811202404,4.283399757407394,-40.20605235855135,-47.251518440839284
3570,QRTEB,Qurate Retail Inc. Series B Common Stock ,$11.615,-0.315,-2.64%,4781691181.0,United States,,1607,Consumer Services,Catalog/Specialty Distribution,QRTEB,-69.26328251769189,22.46175295613201,23.222479934692387,13.937539734537639,7.248888871026418,-4.757740523580356,3.3867658505819938,-39.982552364202256,-47.990183281318615
3571,QRVO,Qorvo Inc. Common Stock,$195.02,0.26,0.133%,21698371211.0,United States,,701813,Technology,Semiconductors,QRVO,94.41193647458329,69.6189443276698,75.00677298739613,76.41015870230538,99.63634890601747,35.841527019674494,7.739026656836207,1.8710119886707868,30.396730746498694
3572,QTNT,Quotient Limited Ordinary Shares,$3.65,-0.12,-3.183%,370574236.0,Switzerland,2014.0,929742,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,QTNT,-19.082717019213245,5.8049402303429725,6.1167330675391085,8.915000009158302,6.499841300268023,-27.73362154459884,5.371163609340305,45.747736752962396,-27.09095576454524
3573,QTRX,Quanterix Corporation Common Stock,$52.38,-4.58,-8.041%,1903311003.0,United States,2017.0,284946,Health Care,Industrial Specialties,QTRX,,19.519687414169308,17.757250945406607,24.749980109078546,22.759920619782942,,-9.029019939547569,39.37957054935237,-8.040650863253111
3574,QTS,QTS Realty Trust Inc. Class A Common Stock,$77.65,-0.02,-0.026%,5986354070.0,United States,2013.0,864958,Consumer Services,Real Estate Investment Trusts,QTS,11.957573597140355,52.742629442556925,40.754143445140336,46.89023806556823,55.826666574629535,5.772692152915881,-22.730163672392344,15.056369982816017,19.058185408581604
3575,QTT,Qutoutiao Inc. American Depositary Shares,$1.59,-0.09,-5.357%,457111886.0,China,2018.0,488417,Technology,Computer Software: Prepackaged Software,QTT,,,6.261891899882136,6.235515847092582,4.446507957246568,,,-0.4212153964211613,-28.69061571995155
3576,QTWO,Q2 Holdings Inc. Common Stock,$89.96,-2.48,-2.683%,5065225688.0,,2014.0,600019,Technology,EDP Services,QTWO,195.92145288521655,37.86653391013582,52.69896416835101,73.70416680593341,77.17666722857763,45.19310217460958,39.17028765668188,39.8588529567291,4.7114031310977165
3577,QUAD,Quad Graphics Inc Class A Common Stock,$4.80,0.53,12.412%,262465949.0,United States,,1019318,Consumer Services,Recreational Products/Toys,QUAD,-78.25233389025851,23.185219061802112,20.952151401109433,9.826150790093438,4.378253951905266,15.16563643318699,-9.63142791422524,-53.10194832988302,-55.44283773540959
3578,QUIK,QuickLogic Corporation Common Stock,$5.10,-0.1,-1.923%,58396454.0,United States,1999.0,79962,Technology,Semiconductors,QUIK,-63.00827104312032,21.551633462487942,18.061115534657027,8.10130883209289,5.342222183469742,49.23231498854926,-16.19607132752323,-55.14502514228708,-34.05729501007514
